point_id,Lon,Lat,Year,Month,daima,aspect,NPP,LST_Day_1km,NDVI,Precipitation_mm,VPD,surface_solar_radiation_downwards_sum,temperature_2m,volumetric_soil_water_layer_1,elevation,slope
161,94.6442525466225,33.24440287705319,2007.0,11.0,497,255,0.0,5.35757596366966,0.15234611046099555,11.848924485970553,0.06738767850780014,480.417493194615,-14.86717080832858,0.3702682913606652,4525.8823,4
162,94.64874412304309,33.590254261439206,2007.0,11.0,497,151,0.0,0.4720693983375668,0.12008027745658659,15.361196924901218,0.0817032686284422,476.43811748243724,-14.79636368724465,0.4234630047058774,4884.8916,9
163,94.37924953780723,33.729493130477735,2007.0,11.0,497,106,0.0,-2.730779715927099,0.07295675167481047,13.068896983190292,0.0860728074717067,472.0655402257146,-15.094072750198393,0.3629542214070848,4829.538,2
164,93.69652992187639,33.26686075915618,2007.0,11.0,497,347,0.0,8.727931441921555,0.17893067900359272,9.235099387164679,0.11399911182909334,472.5510992202818,-13.412723005201372,0.3620504609248281,4927.571,4
165,94.54992944178994,32.98838302107913,2007.0,11.0,497,23,0.0,6.903786671086436,0.2037932606365274,9.858769830625699,0.05011456425278517,480.6845312960293,-17.189181266341137,0.315412813424404,4665.6494,4
166,94.52297998326635,33.060248243808694,2007.0,11.0,497,103,0.0,6.638875147733302,0.18859267264328847,10.130067518229536,0.055304192235554536,480.61884627271354,-16.4705568247702,0.26387258007546105,4852.121,13
167,94.83739033270818,33.087197702332276,2007.0,11.0,497,208,0.0,6.950233633604341,0.13685270269643462,9.888001938538574,0.054591804065240834,480.5756005397213,-16.155276204160543,0.36115477741473945,4546.894,16
168,93.72347938039998,33.55432165007443,2007.0,11.0,497,49,0.0,8.261120089776,0.17952973212269804,10.321290528194963,0.12581182475439906,466.5467421142062,-13.075501211437256,0.35660136154925154,4663.013,5
169,94.34331692644245,33.26236918273558,2007.0,11.0,497,68,0.0,4.842005864103555,0.22820266716226256,11.262610165393795,0.06798135002835487,479.2036285032952,-15.524820122040751,0.3558547614272338,4663.5312,3
170,94.53196313610755,33.504914309447855,2007.0,11.0,497,272,0.0,-1.2266143543671433,0.12906397132204486,14.164293219812992,0.08149959788177824,476.53396456328977,-14.479653190581985,0.378697830121001,4839.5356,3
171,95.62790778273336,32.808719964255225,2007.0,11.0,499,161,0.0,12.88137605203923,0.21158767894926098,8.162468583308522,0.08811558019259241,465.6054521926173,-12.217268572079888,0.3705040955071328,4653.0913,28
172,94.95866289606433,33.06923139664989,2007.0,11.0,499,107,0.0,7.129901510013269,0.2264753140992421,9.662049805396274,0.055495222989224366,480.55059013773075,-15.904262950558916,0.3647419010857118,4661.591,19
173,96.02316650774596,32.70541370658148,2007.0,11.0,499,122,0.0,8.964086980762204,0.2453491823147586,6.123878083684861,0.10527773587248604,450.95213548432093,-10.856705257701492,0.36637099954694163,4747.92,11
174,95.96477601427819,32.664989518796105,2007.0,11.0,499,41,0.0,12.333943328283567,0.28035607221880765,6.03794546211051,0.09583283276218943,456.0089077464805,-11.51029925032941,0.3673684023213019,4523.8076,3
175,95.64587408841575,32.76829577646985,2007.0,11.0,499,240,0.0,12.15947137883461,0.28417275361199373,8.00119818248765,0.09054488801883703,464.0060519658847,-12.112405370903048,0.3701086895704904,4443.4937,12
176,95.97375916711938,32.81770311709642,2007.0,11.0,499,114,0.0,14.616854826203678,0.26637723740720215,6.802540364897351,0.10905619195998426,451.54407878633214,-11.20861242909109,0.3675835505660515,4465.5977,12
177,95.9513012850164,32.777278929311045,2007.0,11.0,499,32,0.0,6.3812625949605035,0.2564295712708773,6.700174553412866,0.10490645183287212,451.79402898028985,-11.470494615803773,0.3678220260109824,4318.916,3
178,95.77163822819249,32.786262082152234,2007.0,11.0,499,140,0.0,12.821171650805752,0.23891655211678794,7.550198552384988,0.09259684383231692,459.2844231224779,-12.369136195830208,0.37024801350030856,4553.567,12
179,95.97375916711938,32.76380420004925,2007.0,11.0,499,100,0.0,6.074518990572415,0.26637093515185656,6.550251216726144,0.10633092170424965,451.2369166110606,-11.227961887654203,0.36743469528054673,4425.1943,10
180,95.7581634989307,32.727871588684465,2007.0,11.0,499,56,0.0,13.907402722752636,0.26843879501392615,7.375853204961595,0.095765767267179,459.58043301099156,-11.832931935004808,0.36912543134019205,4158.585,10
181,95.65934881767755,32.79973681141403,2007.0,11.0,499,292,0.0,8.869194698224192,0.24007524551787185,8.062588007952188,0.08985060321517863,463.9025981584703,-12.183513662482426,0.3704252091169846,4690.132,24
182,95.81206241597786,32.71439685942268,2007.0,11.0,499,234,0.0,10.561865069148894,0.26671067202301746,7.072753013376986,0.09671482659625474,457.70012361864667,-11.835044347805649,0.3688569954658781,4251.306,9
183,94.90476397901715,33.055756667388096,2007.0,11.0,499,297,0.0,8.068979585242744,0.17162298502613124,9.558425960180461,0.05421020589079337,480.40854689287664,-16.16162895007227,0.362939122903209,4389.167,4
184,95.01256181311149,33.06473982022929,2007.0,11.0,499,59,0.0,1.6065465624556055,0.20925661372892837,9.57919374643342,0.05630697377891776,480.48295167055744,-15.68717956500626,0.3669670901042725,4857.006,10
185,94.95866289606433,33.0512650909675,2007.0,11.0,499,346,0.0,7.790315784519237,0.21413300775692115,9.4883877208035,0.05520224830379383,480.3804932568074,-15.922087031909712,0.36563632286905745,4584.6904,7
186,93.63364785198803,33.50940588586845,2007.0,11.0,504,224,0.0,7.504482810317313,0.17658088227112453,10.108773118078375,0.1242842677763496,468.40256960240305,-13.243201382102484,0.3553654047288406,4664.2544,0
187,93.59322366420265,33.63067844922459,2007.0,11.0,504,11,0.0,9.760197894205021,0.18076857686162773,10.510106866106574,0.1352115171327367,465.381803701502,-12.708379970302644,0.35350541882493797,4552.9595,1
188,93.57525735852026,33.51389746228905,2007.0,11.0,504,345,0.0,9.597595401255774,0.1660956624947924,10.16994706883098,0.12685473742275705,468.7695784615622,-13.107837200054291,0.35407985231504,4654.902,1
189,94.26246855087169,32.91651779834957,2007.0,11.0,504,205,0.0,8.037891058250295,0.2022778317661474,11.257537987901495,0.07856483247953892,476.18896429342914,-14.819055279320764,0.409017669396901,4784.07,0
190,93.74593726250296,33.698052095533555,2007.0,11.0,504,220,0.0,8.981478001986488,0.10965028318807113,10.31363456686597,0.1438696569321486,460.28986302650475,-12.078574907697885,0.3534208264444816,4487.172,2
191,93.62915627556742,33.446523815980086,2007.0,11.0,504,2,0.0,4.49337208667589,0.17944775325804177,9.67163633395012,0.12076985791205777,469.6102858376822,-13.422732566154593,0.35715559812741715,4708.168,2
192,93.65610573409101,33.51389746228905,2007.0,11.0,504,155,0.0,6.49578206297025,0.18286307598120913,10.121198012485948,0.12388392065292309,468.1411005611625,-13.258070185965948,0.35580967627086935,4671.906,1
193,94.15467071677735,33.49593115660666,2007.0,11.0,504,258,0.0,0.7561443946593727,0.15497180145775974,12.460483357580912,0.08178968971031012,475.42235292962135,-15.707477719753797,0.5889533518363292,4672.3877,2
194,94.33433377360126,33.114147160855865,2007.0,11.0,504,30,0.0,8.338025103611983,0.22016925298313145,10.75910953950087,0.07040341569483992,479.72765751134676,-15.152792874085094,0.24649743865952145,4586.7695,2
195,93.64712258124982,33.648644754906975,2007.0,11.0,504,70,0.0,7.78768083229528,0.04863985182303277,10.408432597978353,0.13907570384969842,463.60241231551754,-12.401358817779226,0.35386079786369656,4525.704,0
196,94.35230007928365,33.09618085517347,2007.0,11.0,504,243,0.0,9.913444270814523,0.20739606732925103,10.656297582984461,0.06732093309330617,479.9590151715537,-15.492460208193052,0.22762792456294026,4644.931,2
197,94.6128115116783,33.41059120461531,2007.0,11.0,504,260,0.0,1.719436053380889,0.08277934725239007,13.668712558126888,0.07573831968924828,478.63235796491693,-14.689480252009048,0.3713616514152196,4632.911,5
198,93.53483317073488,33.536355344392035,2007.0,11.0,504,41,0.0,10.54449431129467,0.16251822208966715,10.335934303259995,0.12866721313098822,468.83292211819037,-13.03498023133875,0.35343984750011576,4625.749,1
199,93.59322366420265,33.45999854524188,2007.0,11.0,504,16,0.0,4.127296140613737,0.19268536609401826,9.771172253218442,0.12401335618139354,469.396978871246,-13.239178111854699,0.3559885760621664,4701.9375,1
200,93.8941592843827,33.5992374142804,2007.0,11.0,504,1,0.0,4.405461323443035,0.19282991155931575,11.216856608109234,0.11401999587564378,466.9518080876417,-13.612735771952202,0.35951078731090824,4522.694,0
201,94.31187589149826,32.93897568045256,2007.0,11.0,504,223,0.0,7.216681654731531,0.24333776328003942,11.054981261083512,0.07066038908373407,478.2721209780554,-15.516696124138264,0.3244148640584842,4880.846,4
202,93.76839514460596,33.50042273302726,2007.0,11.0,504,40,0.0,6.05672931202065,0.20872152437098382,10.185712893817193,0.11531383004388744,468.4884580535681,-13.742529346070683,0.3579317521610404,4673.6934,2
203,94.2400106687687,33.671102637009966,2007.0,11.0,504,335,0.0,1.0101805567962288,0.10838142968494804,12.739183980604844,0.08897362262828652,470.172222903043,-15.11068969032658,0.3421763999174802,4673.695,1
204,93.60669839346444,33.172537654323634,2007.0,11.0,504,86,0.0,12.61700731236266,0.18594762561254666,9.925445045273188,0.12427225019369949,469.54677697951615,-12.599881576420444,0.3584768270144794,4838.997,7
205,94.08729707046838,33.671102637009966,2007.0,11.0,504,275,0.0,9.165762478632132,0.18654506948086574,11.96794082349911,0.09749211000802246,466.9701154749625,-14.697805749659551,0.3367525648819621,4588.1514,0
206,93.90314243722389,33.43754066313889,2007.0,11.0,504,81,0.0,7.41195662629832,0.210701331716718,10.652231098665464,0.08932024202603815,473.3113155602886,-15.283096545945511,0.36284684304479425,4725.716,2
207,94.0783139176272,33.62169529638339,2007.0,11.0,504,205,0.0,7.510683824996818,0.1297625298685759,12.246026796022003,0.09592763004454492,469.59250347374325,-14.683670813431547,0.29919428409682797,4567.1846,1
208,93.71000465113819,33.63067844922459,2007.0,11.0,504,288,0.0,10.31705516507617,0.1524196361889093,10.414742320977213,0.13711130538969835,463.61167188518726,-12.403119121530267,0.3550221704734735,4509.8066,0
209,94.09628022330958,33.563304802915624,2007.0,11.0,504,342,0.0,1.7771717262438074,0.14278913513726146,12.418579861406844,0.0905435359921145,472.581313510803,-15.017350231058458,0.3788973901905781,4565.087,0
210,93.51237528863189,33.58576268501861,2007.0,11.0,504,279,0.0,10.33567573102448,0.14254941350064118,10.6479883575128,0.12916290445467585,468.5367336604396,-13.089997959413552,0.3534882604652425,4598.349,2
211,93.84475194375612,33.17702923074423,2007.0,11.0,504,57,0.0,8.406187585644659,0.17753104944126732,10.646745777848269,0.10651308446965639,474.54887039233853,-13.401988791482268,0.3632599886381933,4831.715,2
212,94.069330764786,33.603728990701,2007.0,11.0,504,215,0.0,7.110107010028571,0.1660197280147981,12.307147111105229,0.0959160247671027,470.4280094555206,-14.636725884649536,0.28593875349240244,4557.588,0
213,94.15467071677735,33.14109661937945,2007.0,11.0,504,5,0.0,11.541487355679521,0.23075173604132648,11.248118859264245,0.08705572951543196,478.4021555509479,-13.94596791695659,0.38679358877883074,4650.541,2
214,94.44662318411619,33.563304802915624,2007.0,11.0,504,248,0.0,-1.187042379283298,0.03271533655097961,13.99001843601611,0.08112085388307017,475.1268290058178,-14.91629029563336,0.4137543585570919,4641.0557,1
215,95.80307926313667,32.867110457722994,2007.0,11.0,556,73,0.0,3.7268358619423907,0.10284340518381728,7.456535432462951,0.08706356847627714,461.40495410859035,-13.05821865754882,0.37030342845636494,4915.6943,14
216,94.22653593950692,33.29381021767977,2007.0,11.0,556,209,0.0,7.992163009441072,0.16655045357714127,11.360185340921866,0.06212969412819232,480.04315131254134,-16.687517358041873,0.36409877615117336,5072.599,17
217,94.66671042872548,33.46449012166248,2007.0,11.0,556,3,0.0,-4.815828755790449,0.10856459250536671,14.611982039982966,0.07631196594670518,478.24709661678503,-14.925743045807053,0.3747103643309427,4807.535,19
218,94.95417131964372,33.26686075915618,2007.0,11.0,556,240,0.0,2.416938615984236,0.1200952149087772,12.197130724937177,0.060310808459162646,481.775332129686,-16.180397430377184,0.3565163738382597,4924.6216,26
219,95.32248058613273,33.15007977222064,2007.0,11.0,556,58,0.0,-3.8825616783478836,0.14272054981276416,9.295147332657441,0.05467665700978719,479.61847673413655,-16.05668657880284,0.3589816170871435,4782.535,4
220,94.37026638496603,32.99736617392033,2007.0,11.0,556,48,0.0,2.024778769588295,0.12872416118667634,10.502270626892496,0.05853319619640619,480.3707541864223,-16.840286013336765,0.24840641834215177,4925.71,8
221,95.46171945517125,32.71439685942268,2007.0,11.0,556,302,0.0,4.8795723633844545,0.14539477377180632,8.367276857841311,0.07011564911586629,469.3882674880925,-14.404230377974045,0.3706716379984232,4920.503,6
222,95.89291079154863,32.669481095216696,2007.0,11.0,556,224,0.0,10.126897139371977,0.17711687656538175,6.325481259703827,0.09408566821338621,457.47838425291457,-11.896990271635218,0.36787555402988004,4707.682,21
223,93.95254977785046,33.338725981885744,2007.0,11.0,556,234,0.0,4.768184804860823,0.18192354910803063,10.595600511514906,0.07529587050590382,477.5288499197475,-16.113299242420055,0.3639276780977864,5103.9385,16
224,94.09178864688899,33.0512650909675,2007.0,11.0,556,154,0.0,7.428851994574245,0.12032583029203622,11.431304738906453,0.09742459656623415,475.43589686937094,-13.569702841660728,0.253206416261241,5089.592,12
225,94.8194240270258,32.96592513897614,2007.0,11.0,556,214,0.0,5.348729310367673,0.14174454433120187,9.239466869378491,0.051844182945241624,479.51910048581914,-16.592190334088798,0.364213260448362,5170.325,15
226,95.87045290944563,32.754821047208054,2007.0,11.0,556,327,0.0,0.8353804257428692,0.11511011700499583,6.93721155243431,0.0976561277396869,455.08826054816393,-12.06532982842532,0.3688045094294247,4963.1733,17
227,93.97051608353284,33.316268099782754,2007.0,11.0,556,206,0.0,6.245118884211308,0.22502836367491866,10.651985749892578,0.07223890296836978,478.5881871487745,-16.261863980241742,0.36340080879409975,4958.087,6
228,94.51399683042516,32.90753464550837,2007.0,11.0,556,328,0.0,6.185898777905379,0.09263764355399594,10.718836967522886,0.0577946743371693,480.44830207902635,-16.367421940536644,0.47533838795255523,5043.6484,9
229,94.78349141566102,32.93448410403196,2007.0,11.0,556,297,0.0,2.106838854499017,0.10225483920465013,9.53055273619538,0.05215011109146017,479.27079992686123,-16.646046402685784,0.3751170152389562,5309.6094,12
230,94.68018515798727,33.07821454949108,2007.0,11.0,556,211,0.0,6.2234049027887295,0.1404218717594645,9.920149402391472,0.05474467908812877,480.3979121246591,-16.116690298411413,0.36471285266881026,4750.8047,15
231,94.2400106687687,33.316268099782754,2007.0,11.0,556,316,0.0,-2.971493274577142,0.08727512068222398,11.482537682415288,0.06250948193903229,479.5569567932427,-16.763355952440065,0.38673094315822804,5100.3677,18
232,94.67569358156668,32.93897568045256,2007.0,11.0,556,123,0.0,5.941453997854751,0.14484347785679608,9.82747657215027,0.051415428932569576,479.82291176804034,-16.73916600691581,0.4247853581950064,5184.4185,12
233,94.68467673440787,33.756442589001324,2007.0,11.0,556,188,0.0,-1.6594452098154306,0.08116800888566163,12.930185846314355,0.07925248854022471,475.84040738641875,-15.312359660754396,0.29928564618740944,5177.9395,19
234,94.460097913378,33.07821454949108,2007.0,11.0,556,317,0.0,8.14561603973334,0.1864730266948857,10.341602813255964,0.05823731053915726,480.5705792389734,-16.277785762415306,0.2315135636083582,4841.3154,9
235,94.15916229319795,33.34321755830634,2007.0,11.0,556,71,0.0,-2.1800391801535284,0.077046971417434,11.605434759966359,0.06303158356765196,479.6300618322572,-17.076473276017964,0.4278712330192673,5098.5723,15
236,94.84637348554938,32.82668626993762,2007.0,11.0,556,264,0.0,3.7232928218114125,0.16092579889338496,10.065317274018753,0.05982191926822998,477.5593231786704,-15.982863306532295,0.36901046341207666,5031.84,12
237,94.12772125825377,33.334234405465146,2007.0,11.0,556,43,0.0,-3.9809727569550546,-0.0070205703700769,11.537039268515434,0.06277284406772717,480.0734521548319,-17.099628358541395,0.41138983206052093,5162.2227,14
238,94.40619899633082,33.338725981885744,2007.0,11.0,556,33,0.0,2.4712894258408937,0.08837700818370116,11.86276932108714,0.06950000982034003,478.1607301877707,-15.531846478833359,0.3694128062931017,5025.7725,5
239,95.58299201852739,32.64702321311371,2007.0,11.0,556,14,0.0,4.374361233873515,0.12625919206971428,7.313905531890626,0.08178030772796682,467.3286413587637,-13.099013928912655,0.37069657987756577,4873.5137,22
240,93.71000465113819,33.280335488417975,2007.0,11.0,556,15,0.0,8.424120655524689,0.15760455744158314,9.14528837257408,0.11091309461273063,472.9951833722381,-13.639321882303193,0.36249170755103693,4996.5684,5
241,94.13670441109497,33.32075967620335,2007.0,11.0,556,198,0.0,-1.5141194277385353,0.08475741237030776,11.47794050578713,0.062084513411094305,480.3625835951964,-17.079927550662774,0.39342025906840744,5284.6553,14
242,94.38823269064842,32.96143356255554,2007.0,11.0,556,80,0.0,4.896326985811811,0.10321484110754212,10.724743023468308,0.05808877598638086,480.63521531684063,-16.78511460158461,0.3258990663500696,5169.4814,9
243,95.43926157306826,32.754821047208054,2007.0,11.0,556,83,0.0,6.434781127224824,0.16067835349030202,8.591605018454837,0.07044831932097362,470.7278122978071,-14.182786876805153,0.3704390149790247,4699.6914,27
244,95.53807625432141,32.65600636595491,2007.0,11.0,556,21,0.0,8.041020682265923,0.12758031982649234,7.546581754758957,0.07637673386601165,467.8367775876048,-13.73469337563381,0.3698333503386073,4867.327,14
245,94.14568756393615,33.35220071114754,2007.0,11.0,556,354,0.0,-1.946331854878622,0.14657820542862457,11.639901183065737,0.06352012439092444,479.4899965435725,-17.09795511363177,0.4390608647849924,5176.263,17
246,94.15916229319795,33.29830179410037,2007.0,11.0,556,186,0.0,7.41911089151489,0.132443273196333,11.373259739985036,0.06092705940569995,480.7073335688672,-17.013600295881872,0.362971288716596,5148.6904,13
000,95.57850044210679,32.8536357284612,2007.0,12.0,61,241,0.0,8.435101746827854,0.22671907515693834,12.118728860664522,0.05432058537020126,425.625199380306,-15.509470159783007,0.3781742723385042,4121.0015,3
001,95.62790778273336,32.79973681141403,2007.0,12.0,61,197,0.0,7.485849765668831,0.27690311700542136,12.869108011869557,0.0519777643282445,424.2257814308168,-15.754949547368824,0.37398308566535393,4188.4624,18
002,95.62341620631277,32.750329470787456,2007.0,12.0,61,68,0.0,6.203592021089548,0.2190500440742229,12.997104488451201,0.05203208664207948,424.3951334066871,-15.85900255185146,0.37250434236060076,3954.996,5
003,95.69977300546293,32.68295582447849,2007.0,12.0,61,331,0.0,1.0201607287437469,0.2671149140533006,13.212721123352253,0.052302785573002886,421.93414807948403,-15.499824461400408,0.3681084820554282,4075.393,19
004,95.60994147705098,32.79973681141403,2007.0,12.0,61,21,0.0,4.929211241746145,0.2200752266839197,12.816825090248804,0.05271217879364817,425.0389554726647,-15.676072663684977,0.3735857008963658,3992.046,16
005,95.69078985262173,32.69193897731969,2007.0,12.0,61,95,0.0,2.6125554136588676,0.2726356099830738,13.277008093430231,0.051984027629421586,422.27702866714293,-15.594650065490328,0.36861134811898516,4222.5913,18
006,95.63689093557456,32.750329470787456,2007.0,12.0,61,261,0.0,7.151621037383961,0.2993569097190226,13.028782935328453,0.05182643958380556,424.01736067844786,-15.850801304574532,0.37241858105513015,4199.0264,15
007,95.69528142904232,32.70541370658148,2007.0,12.0,61,209,0.0,7.184311441170905,0.27481431158524744,13.353709174655302,0.05152033407177678,422.0963456575388,-15.634189366609178,0.3690054181120307,4147.9634,24
008,95.55155098358321,32.82668626993762,2007.0,12.0,61,23,0.0,2.249534073191512,0.22612687542599152,12.393767633703588,0.054013320144510935,426.53884438855977,-15.693008787965198,0.3758891663007561,4327.0493,18
009,95.7491803460895,32.69193897731969,2007.0,12.0,61,186,0.0,6.136709249856835,0.20137424818119776,13.58721842800103,0.050248386631345204,419.54542942276913,-15.726643387837669,0.36792842372764323,4185.307,21
010,95.56053413642441,32.82219469351702,2007.0,12.0,61,45,0.0,4.888350866046494,0.26241327366654726,12.462101990014995,0.053759798244557205,426.2677863924346,-15.688006204737462,0.37545135539184704,4271.771,18
011,95.5695172892656,32.84465257562,2007.0,12.0,61,110,0.0,7.878554408413095,0.24585901867065268,12.214112959649517,0.054273925750888186,425.9190737372985,-15.558662707734129,0.37743098820721527,4080.499,6
012,95.5740088656862,32.81770311709642,2007.0,12.0,61,14,0.0,4.206634030159648,0.2428963784035702,12.532583740468464,0.053537099742478,425.9904974155128,-15.67605963605672,0.37502420026332645,3996.6816,4
013,95.72223088756591,32.70092213016088,2007.0,12.0,61,148,0.0,7.829758686088837,0.25487867462150426,13.504882839720667,0.050859060740568646,420.8393834819177,-15.670249909947756,0.36840298749774447,4388.157,15
014,95.71773931114532,32.696430553740285,2007.0,12.0,61,178,0.0,6.847953972129233,0.26178726262944096,13.457398066384624,0.051167079632081974,421.11373961109007,-15.628913808899085,0.3682360324003951,4285.185,15
015,95.84350345092206,32.642531636693114,2007.0,12.0,246,209,0.0,4.662893724702485,0.33495460846488373,13.72625305353504,0.04768686242281339,416.0121963170437,-15.839982622965067,0.3647678873421635,4092.244,11
016,95.76265507535129,32.69193897731969,2007.0,12.0,246,283,0.0,5.000134272802484,0.2600675045350907,13.677314438791644,0.04970166514763008,418.7536304403877,-15.787124530964036,0.3678189100761916,4011.339,5
017,95.86596133302504,32.59312429606654,2007.0,12.0,246,63,0.0,2.9812208603141244,0.30656378484426466,13.489727987304562,0.0466803446866805,416.53743347825457,-15.801621766919027,0.36295750397260956,3925.2686,3
018,95.7671466517719,32.64702321311371,2007.0,12.0,246,74,0.0,4.355647182033465,0.27309352430789985,13.238471393786126,0.05110527277401175,419.22439759564315,-15.534759192586876,0.36639887310907737,3979.2217,12
019,95.35841319749751,32.831177846358216,2007.0,12.0,246,311,0.0,6.226145027109055,0.21938566016804334,12.045818213337823,0.056265150919930285,431.1633253551501,-16.38574175887095,0.3785029165687154,4227.5635,8
020,95.26409009266496,33.06473982022929,2007.0,12.0,246,126,0.0,7.374622676902447,0.20073256910267068,10.393065188207945,0.05734594592420417,427.47028288323247,-16.596771710864573,0.36457346928659795,4888.9175,15
021,95.78960453387488,32.65600636595491,2007.0,12.0,246,108,0.0,5.489625121572544,0.26602039051918,13.465873085848987,0.04995739867746349,418.17120630913246,-15.659769068125115,0.366375668630585,4012.0144,22
022,95.97375916711938,32.73236316510506,2007.0,12.0,246,108,0.0,5.1324788323726125,0.2384454970573856,14.535041925578373,0.04695097472880608,407.8185880233023,-15.922853802304076,0.36510428974900133,4375.62,22
023,95.78960453387488,32.64702321311371,2007.0,12.0,246,52,0.0,5.042408953799793,0.225740346105355,13.38427125869498,0.05019644441667012,418.29545138909924,-15.60740024679626,0.3660409436168164,3922.42,8
024,95.28654797476794,33.060248243808694,2007.0,12.0,246,355,0.0,4.763961342266782,0.18256267486143235,10.479354781587732,0.05621631391327074,427.44022950037606,-16.714855368001167,0.3617443825105181,4451.408,3
025,95.47070260801245,32.82219469351702,2007.0,12.0,246,255,0.0,6.784445093162049,0.221429651657044,12.325002277188153,0.05460676002129641,428.7139006947943,-16.018875431324375,0.37583401884657264,4731.4424,13
026,95.97375916711938,32.79973681141403,2007.0,12.0,246,262,0.0,7.960385933319287,0.2607083292082687,13.960224540070488,0.049513158897689896,406.7142670225748,-15.754984993629648,0.3676575525357169,4431.667,18
027,95.52460152505962,32.718888435843276,2007.0,12.0,246,98,0.0,3.892304238691395,0.1582176580547366,12.801073048141191,0.05222608976845364,427.12216475261044,-16.633724546372036,0.37232837997262536,4792.3584,11
028,95.03951127163508,33.12313031369706,2007.0,12.0,246,260,0.0,4.405824419475493,0.18597400153329763,9.764988764926,0.06782834605380228,426.9171756030818,-15.955341193551703,0.3673559417253864,4531.907,13
029,95.97825074353997,32.79524523499343,2007.0,12.0,246,262,0.0,8.319438151615998,0.2657132392344181,14.008389980171597,0.049344490795859786,406.73983524053733,-15.764158710514494,0.367498110389758,4440.5684,20
030,94.460097913378,33.27584391199738,2007.0,12.0,497,203,0.0,4.6142381650668085,0.210806630299727,9.033475142216155,0.07747791651575112,421.0226869117075,-15.914903836524445,0.3729604223262952,4607.696,3
031,94.01992342415943,33.0512650909675,2007.0,12.0,497,58,0.0,2.770836435623437,0.12800907825092775,7.3027659956687145,0.10368129112925534,424.2775277699499,-14.5892797189872,0.3222176043968069,4927.586,3
032,94.76552510997863,33.10516400801467,2007.0,12.0,497,353,0.0,-0.24005827908462152,0.14912256809923294,9.147308926382669,0.07159852608772282,426.0646050422836,-16.07187547272281,0.3623232092850084,4540.0566,17
033,94.01543184773882,33.172537654323634,2007.0,12.0,497,56,0.0,4.6735316017012565,0.20233416869056575,7.722349207485007,0.09290188423014788,423.3723171282163,-15.34773096167146,0.3445449169204623,4709.79,2
034,94.30289273865708,33.68906894269236,2007.0,12.0,497,244,0.0,2.7010919944291345,0.2108945241067263,11.022720968833797,0.07474837598429276,417.4927869992907,-17.218246336430184,0.35307195009466413,4736.208,2
035,93.85822667301791,33.316268099782754,2007.0,12.0,497,256,0.0,1.807730048881922,0.17521183389917383,8.565197153170907,0.09420850239780851,418.9183322066417,-16.26208515285066,0.3636076436138256,4922.9746,1
036,94.66671042872548,33.01982405602331,2007.0,12.0,497,201,0.0,7.1956083172416925,0.22057001224672843,9.280806977776203,0.06114035198431364,428.6342694345428,-17.41426216107044,0.3572183069147588,4739.9346,19
037,94.30289273865708,32.91651779834957,2007.0,12.0,497,140,0.0,3.309410930830097,0.19252072535329237,9.258871863076596,0.06419228958048813,432.19486985954876,-17.389103403383302,0.3480348874693962,4904.5693,5
038,95.02603654237329,32.84465257562,2007.0,12.0,497,256,0.0,6.429835557704166,0.18885575096760074,10.858243645584563,0.06585055863778322,434.52489356070026,-16.37149838445282,0.37921622517671577,4553.107,12
039,94.68467673440787,33.28931864125917,2007.0,12.0,497,303,0.0,-1.0033128250946106,0.10817047795337058,9.301432824929416,0.08457912043424466,421.02960903298253,-14.979947476214818,0.3667588590945018,4658.8247,8
040,94.12322968183317,33.57677953217742,2007.0,12.0,497,283,0.0,3.4785820399435465,0.1459781191832586,9.473731116406597,0.08422323906979926,417.22848706534774,-16.63161509341569,0.34217965829640623,4568.386,0
041,94.63976097020189,33.12313031369706,2007.0,12.0,497,10,0.0,0.03395137805688364,0.14826862003828775,9.14302765209468,0.07329750676906399,425.41196528317266,-15.932091196522492,0.3690689000446034,4469.6177,4
042,94.53645471252815,33.702543671954146,2007.0,12.0,497,257,0.0,-4.734499717898245,0.0690491092790107,12.626730122614626,0.0747368642107942,420.391267437305,-16.971921637775836,0.3248673660306227,4940.6777,3
043,94.94069659038193,32.91651779834957,2007.0,12.0,497,100,0.0,8.000555508175694,0.1669216139283218,10.090363742813024,0.06537119731159272,432.67137206041485,-16.57101990998052,0.373060528490041,4610.8584,4
044,94.65323569946368,33.24889445347379,2007.0,12.0,497,298,0.0,2.761703149639345,0.1359532487215866,9.189411866271017,0.08296924556108011,421.96684330590034,-15.041154185677499,0.3762777157710422,4614.092,7
045,94.53645471252815,33.54983007365383,2007.0,12.0,497,288,0.0,0.464447668321327,0.0964444652213189,12.687032624054014,0.07850141120408785,421.09486339373944,-16.155362924882922,0.3899082717026939,4742.0923,1
046,94.54094628894875,33.07821454949108,2007.0,12.0,497,92,0.0,4.885567559033632,0.19719244194737573,9.336866823684117,0.0635176005810808,427.1404335923775,-17.153778664549293,0.2866566894212362,4596.5596,6
047,94.91823870827895,32.898551492667174,2007.0,12.0,497,49,0.0,4.767622905957808,0.1992896564779613,10.206784401174968,0.06531358704849173,433.2714681533018,-16.71489284360979,0.370025331546743,4429.2144,11
048,93.72347938039998,33.54983007365383,2007.0,12.0,497,33,0.0,3.8227933625966557,0.18506140085712977,6.9207759362461685,0.15263529512720314,408.56438976451636,-12.772437140853981,0.36069188721776696,4693.42,6
