point_id,Lon,Lat,Year,Npp_raw,Npp_scaled_kgC_m2_yr,Npp_scaled_gC_m2_yr,Npp_QC_raw,npp_missing_or_masked,qc_missing_or_masked,product,collection,extraction_scale_m,product_crs,product_nominal_scale_m,point_source_sha256,script_execution_timestamp_utc
114,94.90476397901715,33.20847026568841,2016.0,1195.0,0.1195,119.5,21,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
115,94.11873810541258,33.27584391199738,2016.0,1350.0,0.135,135.0,13,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
116,94.87332294407297,32.8491441520406,2016.0,1512.0,0.1512,151.2,28,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
117,95.51561837221843,32.835669422778814,2016.0,1684.0,0.1684,168.4,17,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
118,95.57850044210679,32.79524523499343,2016.0,2409.0,0.2409,240.9,24,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
119,94.21755278666572,33.203978689267814,2016.0,1570.0,0.157,157.0,20,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
120,93.75941199176476,33.02431563244391,2016.0,1554.0,0.1554,155.4,18,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
121,95.26409009266496,32.80422838783463,2016.0,743.0,0.0743,74.3,24,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
122,94.14568756393615,33.060248243808694,2016.0,1407.0,0.1407,140.7,33,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
123,94.59484520599592,33.77440889468371,2016.0,638.0,0.0638,63.8,57,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
124,95.2101911756178,33.16355450148244,2016.0,1386.0,0.1386,138.6,7,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
125,93.66059731051162,33.21745341852961,2016.0,1413.0,0.1413,141.3,18,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
126,94.48704737190157,33.72500155405714,2016.0,1681.0,0.1681,168.1,20,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
127,94.4421316076956,33.46449012166248,2016.0,1574.0,0.1574,157.4,10,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
128,94.58586205315473,33.446523815980086,2016.0,1669.0,0.1669,166.9,15,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
129,93.63364785198803,33.590254261439206,2016.0,1941.0,0.1941,194.1,12,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
130,94.49603052474276,32.947958833293754,2016.0,1425.0,0.1425,142.5,22,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
131,94.67569358156668,32.90304306908777,2016.0,2031.0,0.2031,203.1,21,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
132,93.79983617955014,33.19050396000602,2016.0,1154.0,0.1154,115.4,13,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
133,93.59771524062324,33.43304908671829,2016.0,1422.0,0.1422,142.2,16,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
134,93.80432775597073,33.392624898932915,2016.0,1522.0,0.1522,152.2,14,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
135,93.98848238921524,33.40160805177411,2016.0,1390.0,0.139,139.0,14,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
136,94.13670441109497,33.06473982022929,2016.0,1377.0,0.1377,137.7,39,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
137,94.03788972984181,33.451015392400684,2016.0,1701.0,0.1701,170.1,13,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
138,94.58137047673412,32.92999252761136,2016.0,1682.0,0.1682,168.2,27,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
139,94.80145772134341,33.338725981885744,2016.0,1251.0,0.1251,125.1,11,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
140,94.53645471252815,33.06923139664989,2016.0,1365.0,0.1365,136.5,11,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
141,94.54543786536934,33.504914309447855,2016.0,1712.0,0.1712,171.2,14,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
142,94.90925555543775,32.867110457722994,2016.0,1394.0,0.1394,139.4,34,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
143,94.437640031275,33.74745943616013,2016.0,1365.0,0.1365,136.5,25,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
144,94.52747155968696,32.93448410403196,2016.0,1110.0,0.111,111.0,17,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
145,95.08442703584106,33.15007977222064,2016.0,1235.0,0.1235,123.5,13,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
146,94.25348539803049,33.21745341852961,2016.0,1360.0,0.136,136.0,17,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
147,93.62466469914683,33.54983007365383,2016.0,1202.0,0.1202,120.2,16,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
148,94.77899983924041,32.889568339825985,2016.0,1669.0,0.1669,166.9,18,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
149,95.61443305347157,32.723380012263874,2016.0,2675.0,0.2675,267.5,30,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
150,94.10975495257138,33.43304908671829,2016.0,1366.0,0.1366,136.6,21,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
151,94.88679767333475,32.89405991624658,2016.0,1683.0,0.1683,168.3,32,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
152,93.71898780397939,33.46898169808308,2016.0,1623.0,0.1623,162.3,18,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
153,94.23102751592751,33.21745341852961,2016.0,1748.0,0.1748,174.8,13,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
154,95.07095230657926,33.280335488417975,2016.0,799.0,0.0799,79.9,32,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
155,95.29103955118855,32.92999252761136,2016.0,1873.0,0.1873,187.3,8,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
156,95.27756482192676,32.82668626993762,2016.0,1626.0,0.1626,162.6,25,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
157,95.08442703584106,32.91651779834957,2016.0,1946.0,0.1946,194.6,9,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
158,94.77450826281982,32.90753464550837,2016.0,1175.0,0.1175,117.5,20,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
159,95.1787501406736,32.943467256873156,2016.0,2014.0,0.2014,201.4,12,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
160,95.21468275203839,33.01084090318212,2016.0,1576.0,0.1576,157.6,20,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
161,94.6442525466225,33.24440287705319,2016.0,1988.0,0.1988,198.8,9,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
162,94.64874412304309,33.590254261439206,2016.0,1422.0,0.1422,142.2,15,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
163,94.37924953780723,33.729493130477735,2016.0,1182.0,0.1182,118.2,21,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
164,93.69652992187639,33.26686075915618,2016.0,1348.0,0.1348,134.8,14,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
165,94.54992944178994,32.98838302107913,2016.0,1367.0,0.1367,136.7,23,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
166,94.52297998326635,33.060248243808694,2016.0,1325.0,0.1325,132.5,25,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
167,94.83739033270818,33.087197702332276,2016.0,1054.0,0.1054,105.4,23,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
168,93.72347938039998,33.55432165007443,2016.0,1366.0,0.1366,136.6,29,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
169,94.34331692644245,33.26236918273558,2016.0,1670.0,0.167,167.0,15,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
170,94.53196313610755,33.504914309447855,2016.0,1902.0,0.1902,190.2,9,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
171,95.62790778273336,32.808719964255225,2016.0,1483.0,0.1483,148.3,19,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
172,94.95866289606433,33.06923139664989,2016.0,1863.0,0.1863,186.3,30,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
173,96.02316650774596,32.70541370658148,2016.0,2106.0,0.2106,210.6,21,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
174,95.96477601427819,32.664989518796105,2016.0,2795.0,0.2795,279.5,17,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
175,95.64587408841575,32.76829577646985,2016.0,2177.0,0.2177,217.7,15,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
176,95.97375916711938,32.81770311709642,2016.0,2575.0,0.2575,257.5,12,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
177,95.9513012850164,32.777278929311045,2016.0,2379.0,0.2379,237.9,0,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
178,95.77163822819249,32.786262082152234,2016.0,1746.0,0.1746,174.6,16,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
179,95.97375916711938,32.76380420004925,2016.0,2317.0,0.2317,231.7,12,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
180,95.7581634989307,32.727871588684465,2016.0,1742.0,0.1742,174.2,12,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
181,95.65934881767755,32.79973681141403,2016.0,1368.0,0.1368,136.8,32,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
182,95.81206241597786,32.71439685942268,2016.0,2154.0,0.2154,215.4,4,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
183,94.90476397901715,33.055756667388096,2016.0,1546.0,0.1546,154.6,14,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
184,95.01256181311149,33.06473982022929,2016.0,1470.0,0.147,147.0,22,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
185,94.95866289606433,33.0512650909675,2016.0,1943.0,0.1943,194.3,22,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
186,93.63364785198803,33.50940588586845,2016.0,1172.0,0.1172,117.2,16,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
187,93.59322366420265,33.63067844922459,2016.0,1290.0,0.129,129.0,14,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
188,93.57525735852026,33.51389746228905,2016.0,970.0,0.097,97.0,0,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
189,94.26246855087169,32.91651779834957,2016.0,1730.0,0.173,173.0,19,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
190,93.74593726250296,33.698052095533555,2016.0,685.0,0.0685,68.5,14,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
191,93.62915627556742,33.446523815980086,2016.0,1094.0,0.1094,109.4,12,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
192,93.65610573409101,33.51389746228905,2016.0,1402.0,0.1402,140.2,19,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
193,94.15467071677735,33.49593115660666,2016.0,1654.0,0.1654,165.4,16,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
194,94.33433377360126,33.114147160855865,2016.0,1708.0,0.1708,170.8,16,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
195,93.64712258124982,33.648644754906975,2016.0,819.0,0.0819,81.9,44,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
196,94.35230007928365,33.09618085517347,2016.0,1592.0,0.1592,159.2,19,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
197,94.6128115116783,33.41059120461531,2016.0,975.0,0.0975,97.5,13,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
198,93.53483317073488,33.536355344392035,2016.0,1034.0,0.1034,103.4,15,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
199,93.59322366420265,33.45999854524188,2016.0,1137.0,0.1137,113.7,16,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
200,93.8941592843827,33.5992374142804,2016.0,1331.0,0.1331,133.1,6,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
201,94.31187589149826,32.93897568045256,2016.0,1718.0,0.1718,171.8,16,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
202,93.76839514460596,33.50042273302726,2016.0,1464.0,0.1464,146.4,22,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
203,94.2400106687687,33.671102637009966,2016.0,1237.0,0.1237,123.7,22,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
204,93.60669839346444,33.172537654323634,2016.0,1178.0,0.1178,117.8,16,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
205,94.08729707046838,33.671102637009966,2016.0,1198.0,0.1198,119.8,13,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
206,93.90314243722389,33.43754066313889,2016.0,1506.0,0.1506,150.6,11,0,0,MOD17A3HGF,MODIS/061/MOD17A3HGF,500,SR-ORG:6974,463.31271652791656,3C5C63E682F6617E7EF77F228B750A48A69306EF704F6AE188936B475C381AB1,2026-07-26T09:34:16.938Z
